stop_I;lat;lon;name
1;53.3452363247087;-6.24059244133836;Maldron Hotel
2;53.3413467794909;-6.25052948036745;Davenport Hotel Merrion Street
3;53.3522443611383;-6.26372321891887;Rotunda, Parnell Square West
4;53.3523085514325;-6.26381074216825;Rotunda, Granby Place
5;53.352574513185;-6.26417548603797;Rotunda, Rotunda Hospital
6;53.3527493357046;-6.26445380396434;Rotunda, Saint Martin's Chapel
7;53.3528409105784;-6.26457026121749;Rotunda, Rotunda Hospital
8;53.3532722714822;-6.265183676574;Rotunda, Parnell Square West
9;53.3533921036473;-6.26538912389954;Rotunda, Parnell Square West
10;53.3569583030018;-6.26462831066928;Phibsborough, Upper Dorset St (St.Joseph's Parade)
11;53.356804940545;-6.26458947136391;Phibsborough, Upper Dorset St (St.Joseph's Parade)
12;53.3585312378758;-6.26277650570871;Phibsborough, Lower Dorset Street
13;53.3600885841359;-6.2610904703136;Ballybough, Lower Dorset Street
14;53.3663915571411;-6.30561418352737;Cabra, John Paul Park
15;53.362917073275;-6.25843591733399;Drumcondra, Outside Train Station
16;53.3658559259166;-6.25595682067835;Dromcondra, Lower Drumcondra Road
17;53.3671437314429;-6.25551350128863;Dromcondra, Lower Drumcondra Road
18;53.3701011992947;-6.25431059904442;Drumcondra (Dublin), Saint Patrick's College
19;53.3735036097406;-6.25280375269006;Drumcondra (Dublin), Home Farm Road (Achill Road)
20;53.3742282800791;-6.256261004167;Drumcondra (Dublin), Ferguson Road
21;53.3751331588841;-6.26037234812319;Drumcondra (Dublin), Home Farm Road
22;53.3758994661474;-6.26361773641709;Glasnevin, Rathlin Road
23;53.3794389600107;-6.26658526126003;Glasnevin, Ballymun Road (Griffith Avenue)
24;53.381578637628;-6.26600227077738;Wadelai, Glasnevin Tennis Club
25;53.3834882529457;-6.26566910125417;Whitehall (Dublin City), Ballymun Road
26;53.3703319001931;-6.30460116922913;Cabra, Pope John Paul II Park
27;53.3860332259144;-6.268858077275;Wadelai, Maolbuille Road
28;53.3861955680738;-6.2713772010414;Wadelai, Saint Pappin's Road
29;53.3887179243058;-6.27177114122451;Wadelai, Glasnevin Drive
30;53.3862067871013;-6.270910692541;Wadelai, Dean Swift Road
31;53.386126850411;-6.26787706978339;Wadelai, Saint Pappin's Road
32;53.385346401194;-6.26488698131794;Whitehall (Dublin City), DCU Ballymun Road
33;53.3822365941636;-6.26550952120506;Whitehall (Dublin City), Ballymun Road
34;53.3804141869323;-6.26565875906589;Glasnevin, Ballymun Road (Griffith Avenue)
35;53.3766607654507;-6.26466896852795;Glasnevin, Mobhi Road
36;53.3755592683258;-6.26185800624669;Drumcondra (Dublin), Home Farm Road
37;53.3746502734575;-6.25746118972134;Drumcondra (Dublin), Ferguson Road
38;53.3738612202268;-6.25390131043392;Drumcondra (Dublin), Home Farm Road (Achill Road)
39;53.3730174091204;-6.25213230324296;Drumcondra (Dublin), Homefarm Road
40;53.3699901109629;-6.25408971716991;Drumcondra, Upper Drumcondra Road
41;53.3671507382056;-6.25537796909961;Drumcondra (Dublin), Botanic Avenue
42;53.3639161189927;-6.25729825652802;Dromcondra, Near Train Station
43;53.362329033001;-6.25879046525832;Summerhill (Dublin City), Lower Drumcondra Road
44;53.3600318427208;-6.26089745848732;Ballybough, Lower Dorset Street
45;53.3579898458103;-6.26324925121845;Upper Dorset St (Temple Street)
46;53.3567946474934;-6.26449974769728;Phibsborough, Upper Dorset St (St.Joseph's Parade)
47;53.3600144884223;-6.26279128910753;Phibsborough, North Circular Road (Lower Dorset Street)
48;53.3601537090985;-6.2655652200906;Phibsborough, North Circular Road (Mater Hospital)
49;53.3604116029234;-6.26846957982236;Phibsborough, Mater Hospital Mortuary
50;53.3607597246041;-6.2763736549141;Phibsborough, Cabra Road (North Circular Road)
51;53.3608162242919;-6.27655167484331;Phibsborough, Cabra Road (North Circular Road)
52;53.3609462458913;-6.28120420246723;Cabra East, Cabra Road (Charleville Road)
53;53.3610180101964;-6.28494256312827;Cabra East, Cabra Road (near Annamoe Terrace)
54;53.3612792196482;-6.28936450005445;Cabra East, Cabra Road (Quarry Road)
